cellI,x,y,z,S,epsilon,k,nut
338,0.4740896358,0.01,0.0007,1.96078442e-06,11.33275773,0.08032648207,5.15889755e-06
339,0.4754901961,0.01,0.0007,1.96078428e-06,11.32948632,0.08031316955,5.158390421e-06
340,0.4768907563,0.01,0.0007,1.96078428e-06,11.32621144,0.08029984119,5.157882649e-06
341,0.4782913165,0.01,0.0007,1.96078428e-06,11.3229332,0.08028649744,5.157374252e-06
342,0.4796918768,0.01,0.0007,1.96078442e-06,11.31965171,0.08027313879,5.156865249e-06
343,0.481092437,0.01,0.0007,1.96078428e-06,11.31636711,0.08025976575,5.156355657e-06
344,0.4824929972,0.01,0.0007,1.96078428e-06,11.31307952,0.08024637884,5.155845498e-06
345,0.4838935574,0.01,0.0007,1.96078428e-06,11.30978908,0.0802329786,5.155334792e-06
346,0.4852941177,0.01,0.0007,1.96078442e-06,11.30649594,0.08021956562,5.15482356e-06
347,0.4866946779,0.01,0.0007,1.96078428e-06,11.30320023,0.08020614049,5.154311825e-06
348,0.4880952381,0.01,0.0007,1.96078428e-06,11.29990213,0.08019270388,5.153799614e-06
349,0.4894957983,0.01,0.0007,1.96078428e-06,11.29660181,0.08017925649,5.153286951e-06
350,0.4908963586,0.01,0.0007,1.96078442e-06,11.29329946,0.08016579908,5.152773867e-06
351,0.4922969188,0.01,0.0007,1.96078428e-06,11.28999525,0.08015233239,5.152260389e-06
352,0.493697479,0.01,0.0007,1.96078428e-06,11.28668939,0.08013885718,5.151746546e-06
353,0.4950980392,0.01,0.0007,1.96078428e-06,11.28338204,0.08012537421,5.151232367e-06
354,0.4964985994,0.01,0.0007,1.96078442e-06,11.2800734,0.08011188422,5.15071788e-06
355,0.4978991597,0.01,0.0007,1.96078428e-06,11.27676366,0.08009838799,5.150203115e-06
356,0.4992997199,0.01,0.0007,1.96078428e-06,11.273453,0.08008488627,5.149688101e-06
357,0.5007002801,0.01,0.0007,1.96078428e-06,11.2701416,0.08007137981,5.149172865e-06
358,0.5021008403,0.01,0.0007,1.96078428e-06,11.26682966,0.08005786937,5.148657437e-06
359,0.5035014005,0.01,0.0007,1.96078442e-06,11.26351736,0.0800443557,5.148141846e-06
360,0.5049019608,0.01,0.0007,1.96078428e-06,11.26020488,0.08003083954,5.14762612e-06
361,0.506302521,0.01,0.0007,1.96078428e-06,11.2568924,0.08001732165,5.147110287e-06
362,0.5077030812,0.01,0.0007,1.96078428e-06,11.2535801,0.08000380275,5.146594375e-06
363,0.5091036415,0.01,0.0007,1.96078442e-06,11.25026817,0.07999028358,5.146078413e-06
364,0.5105042017,0.01,0.0007,1.96078428e-06,11.24695677,0.07997676486,5.145562427e-06
365,0.5119047619,0.01,0.0007,1.96078428e-06,11.2436461,0.07996324731,5.145046446e-06
366,0.5133053221,0.01,0.0007,1.96078428e-06,11.24033631,0.07994973163,5.144530496e-06
367,0.5147058824,0.01,0.0007,1.96078442e-06,11.23702758,0.07993621853,5.144014603e-06
368,0.5161064426,0.01,0.0007,1.96078428e-06,11.23372008,0.07992270869,5.143498795e-06
369,0.5175070028,0.01,0.0007,1.96078428e-06,11.23041397,0.07990920279,5.142983097e-06
370,0.518907563,0.01,0.0007,1.96078428e-06,11.22710942,0.0798957015,5.142467534e-06
371,0.5203081233,0.01,0.0007,1.96078442e-06,11.22380659,0.07988220546,5.141952132e-06
372,0.5217086835,0.01,0.0007,1.96078428e-06,11.22050562,0.07986871532,5.141436915e-06
373,0.5231092437,0.01,0.0007,1.96078428e-06,11.21720668,0.0798552317,5.140921906e-06
374,0.5245098039,0.01,0.0007,1.96078428e-06,11.21390991,0.07984175522,5.14040713e-06
375,0.5259103642,0.01,0.0007,1.96078442e-06,11.21061547,0.07982828648,5.13989261e-06
376,0.5273109244,0.01,0.0007,1.96078428e-06,11.20732348,0.07981482607,5.139378367e-06
377,0.5287114846,0.01,0.0007,1.96078428e-06,11.2040341,0.07980137455,5.138864424e-06
378,0.5301120448,0.01,0.0007,1.96078428e-06,11.20074745,0.07978793249,5.138350802e-06
379,0.531512605,0.01,0.0007,1.96078442e-06,11.19746368,0.07977450044,5.137837523e-06
380,0.5329131653,0.01,0.0007,1.96078428e-06,11.19418291,0.07976107895,5.137324607e-06
381,0.5343137255,0.01,0.0007,1.96078428e-06,11.19090528,0.07974766854,5.136812075e-06
382,0.5357142857,0.01,0.0007,1.96078428e-06,11.1876309,0.07973426975,5.136299947e-06
383,0.5371148459,0.01,0.0007,1.96078442e-06,11.18435992,0.0797208831,5.135788243e-06
384,0.5385154062,0.01,0.0007,1.96078428e-06,11.18109244,0.07970750909,5.135276982e-06
385,0.5399159664,0.01,0.0007,1.96078428e-06,11.1778286,0.07969414822,5.134766184e-06
386,0.5413165266,0.01,0.0007,1.96078428e-06,11.17456849,0.07968080095,5.134255867e-06
387,0.5427170868,0.01,0.0007,1.96078428e-06,11.17131224,0.07966746775,5.133746048e-06
388,0.544117647,0.01,0.0007,1.96078442e-06,11.16805996,0.07965414907,5.133236745e-06
389,0.5455182073,0.01,0.0007,1.96078428e-06,11.16481174,0.07964084534,5.132727974e-06
390,0.5469187675,0.01,0.0007,1.96078428e-06,11.16156769,0.07962755699,5.132219751e-06
391,0.5483193277,0.01,0.0007,1.96078428e-06,11.15832791,0.07961428442,5.131712093e-06
392,0.549719888,0.01,0.0007,1.96078442e-06,11.1550925,0.07960102804,5.131205016e-06
393,0.5511204482,0.01,0.0007,1.96078428e-06,11.15186154,0.07958778824,5.130698533e-06
394,0.5525210084,0.01,0.0007,1.96078428e-06,11.14863514,0.0795745654,5.13019266e-06
395,0.5539215686,0.01,0.0007,1.96078428e-06,11.14541338,0.0795613599,5.129687412e-06
396,0.5553221288,0.01,0.0007,1.96078442e-06,11.14219634,0.07954817208,5.129182801e-06
397,0.5567226891,0.01,0.0007,1.96078428e-06,11.13898411,0.0795350023,5.128678842e-06
398,0.5581232493,0.01,0.0007,1.96078428e-06,11.13577677,0.0795218509,5.128175548e-06
399,0.5595238095,0.01,0.0007,1.96078428e-06,11.13257439,0.07950871822,5.127672932e-06
400,0.5609243698,0.01,0.0007,1.96078442e-06,11.12937707,0.07949560456,5.127171005e-06
401,0.56232493,0.01,0.0007,1.96078428e-06,11.12618487,0.07948251026,5.126669781e-06
402,0.5637254902,0.01,0.0007,1.96078428e-06,11.12299786,0.07946943563,5.126169272e-06
403,0.5651260504,0.01,0.0007,1.96078428e-06,11.11981612,0.07945638095,5.125669488e-06
404,0.5665266106,0.01,0.0007,1.96078442e-06,11.11663972,0.07944334653,5.125170442e-06
405,0.5679271709,0.01,0.0007,1.96078428e-06,11.11346872,0.07943033264,5.124672144e-06
406,0.5693277311,0.01,0.0007,1.96078428e-06,11.11030319,0.07941733957,5.124174606e-06
407,0.5707282913,0.01,0.0007,1.96078428e-06,11.1071432,0.07940436759,5.123677838e-06
408,0.5721288516,0.01,0.0007,1.96078442e-06,11.1039888,0.07939141696,5.123181849e-06
409,0.5735294118,0.01,0.0007,1.96078428e-06,11.10084006,0.07937848793,5.122686651e-06
410,0.574929972,0.01,0.0007,1.96078428e-06,11.09769703,0.07936558076,5.122192252e-06
411,0.5763305322,0.01,0.0007,1.96078428e-06,11.09455977,0.07935269569,5.121698663e-06
412,0.5777310924,0.01,0.0007,1.96078428e-06,11.09142835,0.07933983296,5.121205893e-06
413,0.5791316526,0.01,0.0007,1.96078442e-06,11.0883028,0.07932699279,5.12071395e-06
414,0.5805322129,0.01,0.0007,1.96078428e-06,11.0851832,0.07931417542,5.120222844e-06
415,0.5819327731,0.01,0.0007,1.96078428e-06,11.08206958,0.07930138108,5.119732583e-06
416,0.5833333333,0.01,0.0007,1.96078428e-06,11.078962,0.07928860996,5.119243176e-06
417,0.5847338936,0.01,0.0007,1.96078442e-06,11.0758605,0.0792758623,5.118754631e-06
418,0.5861344538,0.01,0.0007,1.96078428e-06,11.07276515,0.07926313828,5.118266956e-06
419,0.587535014,0.01,0.0007,1.96078428e-06,11.06967598,0.07925043812,5.117780159e-06
420,0.5889355742,0.01,0.0007,1.96078428e-06,11.06659303,0.07923776202,5.117294249e-06
421,0.5903361344,0.01,0.0007,1.96078442e-06,11.06351636,0.07922511015,5.116809231e-06
422,0.5917366947,0.01,0.0007,1.96078428e-06,11.06044601,0.0792124827,5.116325114e-06
423,0.5931372549,0.01,0.0007,1.96078428e-06,11.05738201,0.07919987987,5.115841905e-06
424,0.5945378151,0.01,0.0007,1.96078428e-06,11.05432441,0.07918730182,5.11535961e-06
425,0.5959383753,0.01,0.0007,1.96078442e-06,11.05127325,0.07917474872,5.114878237e-06
426,0.5973389356,0.01,0.0007,1.96078428e-06,11.04822856,0.07916222074,5.114397791e-06
427,0.5987394958,0.01,0.0007,1.96078428e-06,11.04519039,0.07914971804,5.113918281e-06
428,0.600140056,0.01,0.0007,1.96078428e-06,11.04215876,0.07913724078,5.113439711e-06
429,0.6015406162,0.01,0.0007,1.96078442e-06,11.03913372,0.07912478912,5.112962087e-06
430,0.6029411765,0.01,0.0007,1.96078428e-06,11.0361153,0.0791123632,5.112485417e-06
431,0.6043417367,0.01,0.0007,1.96078428e-06,11.03310353,0.07909996317,5.112009705e-06
432,0.6057422969,0.01,0.0007,1.96078428e-06,11.03009844,0.07908758917,5.111534957e-06
433,0.6071428571,0.01,0.0007,1.96078442e-06,11.02710007,0.07907524135,5.111061179e-06
434,0.6085434174,0.01,0.0007,1.96078428e-06,11.02410844,0.07906291983,5.110588377e-06
435,0.6099439776,0.01,0.0007,1.96078428e-06,11.02112359,0.07905062476,5.110116555e-06
436,0.6113445378,0.01,0.0007,1.96078428e-06,11.01814555,0.07903835624,5.109645718e-06
437,0.612745098,0.01,0.0007,1.96078442e-06,11.01517433,0.07902611442,5.109175872e-06
438,0.6141456583,0.01,0.0007,1.96078428e-06,11.01220998,0.07901389941,5.108707021e-06
439,0.6155462185,0.01,0.0007,1.96078428e-06,11.00925251,0.07900171131,5.10823917e-06
440,0.6169467787,0.01,0.0007,1.96078428e-06,11.00630195,0.07898955026,5.107772324e-06
441,0.6183473389,0.01,0.0007,1.96078428e-06,11.00335832,0.07897741635,5.107306486e-06
442,0.6197478991,0.01,0.0007,1.96078442e-06,11.00042164,0.07896530968,5.106841661e-06
443,0.6211484594,0.01,0.0007,1.96078428e-06,10.99749195,0.07895323037,5.106377854e-06
444,0.6225490196,0.01,0.0007,1.96078428e-06,10.99456925,0.0789411785,5.105915068e-06
445,0.6239495798,0.01,0.0007,1.96078428e-06,10.99165358,0.07892915417,5.105453306e-06
446,0.6253501401,0.01,0.0007,1.96078442e-06,10.98874494,0.07891715747,5.104992573e-06
447,0.6267507003,0.01,0.0007,1.96078428e-06,10.98584336,0.07890518849,5.104532872e-06
448,0.6281512605,0.01,0.0007,1.96078428e-06,10.98294886,0.0788932473,5.104074206e-06
449,0.6295518207,0.01,0.0007,1.96078428e-06,10.98006144,0.07888133399,5.10361658e-06
450,0.6309523809,0.01,0.0007,1.96078442e-06,10.97718114,0.07886944862,5.103159994e-06
451,0.6323529412,0.01,0.0007,1.96078428e-06,10.97430795,0.07885759127,5.102704453e-06
452,0.6337535014,0.01,0.0007,1.96078428e-06,10.9714419,0.07884576201,5.10224996e-06
453,0.6351540616,0.01,0.0007,1.96078428e-06,10.968583,0.07883396089,5.101796516e-06
454,0.6365546219,0.01,0.0007,1.96078442e-06,10.96573126,0.07882218797,5.101344125e-06
455,0.6379551821,0.01,0.0007,1.96078428e-06,10.96288669,0.07881044332,5.100892788e-06
456,0.6393557423,0.01,0.0007,1.96078428e-06,10.9600493,0.07879872698,5.100442509e-06
457,0.6407563025,0.01,0.0007,1.96078428e-06,10.95721911,0.07878703902,5.099993289e-06
458,0.6421568628,0.01,0.0007,1.96078442e-06,10.95439611,0.07877537947,5.099545131e-06
459,0.643557423,0.01,0.0007,1.96078428e-06,10.95158033,0.07876374839,5.099098036e-06
460,0.6449579832,0.01,0.0007,1.96078428e-06,10.94877177,0.07875214581,5.098652006e-06
461,0.6463585434,0.01,0.0007,1.96078428e-06,10.94597043,0.07874057178,5.098207043e-06
462,0.6477591037,0.01,0.0007,1.96078442e-06,10.94317632,0.07872902633,5.097763149e-06
463,0.6491596639,0.01,0.0007,1.96078428e-06,10.94038946,0.0787175095,5.097320325e-06
464,0.6505602241,0.01,0.0007,1.96078428e-06,10.93760983,0.07870602131,5.096878572e-06
465,0.6519607843,0.01,0.0007,1.96078428e-06,10.93483746,0.0786945618,5.096437893e-06
466,0.6533613445,0.01,0.0007,1.96078428e-06,10.93207234,0.07868313099,5.095998287e-06
467,0.6547619047,0.01,0.0007,1.96078442e-06,10.92931447,0.07867172891,5.095559757e-06
468,0.656162465,0.01,0.0007,1.96078428e-06,10.92656386,0.07866035558,5.095122303e-06
469,0.6575630252,0.01,0.0007,1.96078428e-06,10.92382051,0.07864901101,5.094685927e-06
470,0.6589635854,0.01,0.0007,1.96078428e-06,10.92108443,0.07863769524,5.094250629e-06
471,0.6603641456,0.01,0.0007,1.96078442e-06,10.91835561,0.07862640827,5.093816409e-06
472,0.6617647059,0.01,0.0007,1.96078428e-06,10.91563406,0.07861515012,5.09338327e-06
473,0.6631652661,0.01,0.0007,1.96078428e-06,10.91291978,0.0786039208,5.092951212e-06
474,0.6645658263,0.01,0.0007,1.96078428e-06,10.91021276,0.07859272031,5.092520234e-06
475,0.6659663865,0.01,0.0007,1.96078442e-06,10.90751301,0.07858154867,5.092090338e-06
476,0.6673669468,0.01,0.0007,1.96078428e-06,10.90482053,0.07857040589,5.091661524e-06
477,0.668767507,0.01,0.0007,1.96078428e-06,10.90213531,0.07855929195,5.091233792e-06
478,0.6701680672,0.01,0.0007,1.96078428e-06,10.89945735,0.07854820687,5.090807143e-06
479,0.6715686274,0.01,0.0007,1.96078442e-06,10.89678664,0.07853715065,5.090381577e-06
480,0.6729691877,0.01,0.0007,1.96078428e-06,10.8941232,0.07852612327,5.089957093e-06
481,0.6743697479,0.01,0.0007,1.96078428e-06,10.89146701,0.07851512475,5.089533693e-06
482,0.6757703081,0.01,0.0007,1.96078428e-06,10.88881807,0.07850415506,5.089111375e-06
483,0.6771708683,0.01,0.0007,1.96078442e-06,10.88617637,0.07849321421,5.08869014e-06
484,0.6785714286,0.01,0.0007,1.96078428e-06,10.88354191,0.07848230218,5.088269987e-06
485,0.6799719888,0.01,0.0007,1.96078428e-06,10.88091469,0.07847141896,5.087850917e-06
486,0.681372549,0.01,0.0007,1.96078428e-06,10.8782947,0.07846056454,5.087432929e-06
487,0.6827731093,0.01,0.0007,1.96078442e-06,10.87568194,0.07844973891,5.087016023e-06
488,0.6841736695,0.01,0.0007,1.96078428e-06,10.87307639,0.07843894206,5.086600199e-06
489,0.6855742297,0.01,0.0007,1.96078428e-06,10.87047806,0.07842817397,5.086185456e-06
490,0.6869747899,0.01,0.0007,1.96078428e-06,10.86788694,0.07841743462,5.085771793e-06
491,0.6883753502,0.01,0.0007,1.96078442e-06,10.86530302,0.07840672399,5.085359211e-06
492,0.6897759104,0.01,0.0007,1.96078428e-06,10.8627263,0.07839604208,5.084947709e-06
493,0.6911764706,0.01,0.0007,1.96078428e-06,10.86015676,0.07838538884,5.084537286e-06
494,0.6925770308,0.01,0.0007,1.96078428e-06,10.8575944,0.07837476428,5.084127941e-06
495,0.693977591,0.01,0.0007,1.96078428e-06,10.85503922,0.07836416835,5.083719674e-06
496,0.6953781512,0.01,0.0007,1.96078442e-06,10.8524912,0.07835360104,5.083312485e-06
497,0.6967787115,0.01,0.0007,1.96078428e-06,10.84995034,0.07834306233,5.082906372e-06
498,0.6981792717,0.01,0.0007,1.96078428e-06,10.84741662,0.07833255218,5.082501334e-06
499,0.6995798319,0.01,0.0007,1.96078428e-06,10.84489005,0.07832207058,5.082097372e-06
500,0.7009803921,0.01,0.0007,1.96078442e-06,10.84237061,0.0783116175,5.081694483e-06
501,0.7023809524,0.01,0.0007,1.96078428e-06,10.83985829,0.0783011929,5.081292668e-06
502,0.7037815126,0.01,0.0007,1.96078428e-06,10.83735309,0.07829079678,5.080891926e-06
503,0.7051820728,0.01,0.0007,1.96078428e-06,10.83485499,0.07828042908,5.080492254e-06
504,0.7065826331,0.01,0.0007,1.96078442e-06,10.832364,0.0782700898,5.080093654e-06
505,0.7079831933,0.01,0.0007,1.96078428e-06,10.82988009,0.07825977889,5.079696123e-06
506,0.7093837535,0.01,0.0007,1.96078428e-06,10.82740326,0.07824949634,5.079299662e-06
507,0.7107843137,0.01,0.0007,1.96078428e-06,10.8249335,0.07823924211,5.078904268e-06
508,0.7121848739,0.01,0.0007,1.96078442e-06,10.8224708,0.07822901617,5.078509941e-06
509,0.7135854342,0.01,0.0007,1.96078428e-06,10.82001515,0.0782188185,5.07811668e-06
510,0.7149859944,0.01,0.0007,1.96078428e-06,10.81756655,0.07820864906,5.077724484e-06
511,0.7163865546,0.01,0.0007,1.96078428e-06,10.81512499,0.07819850782,5.077333353e-06
512,0.7177871148,0.01,0.0007,1.96078442e-06,10.81269044,0.07818839477,5.076943285e-06
513,0.7191876751,0.01,0.0007,1.96078428e-06,10.81026292,0.07817830986,5.07655428e-06
514,0.7205882353,0.01,0.0007,1.96078428e-06,10.8078424,0.07816825307,5.076166335e-06
515,0.7219887955,0.01,0.0007,1.96078428e-06,10.80542888,0.07815822437,5.075779452e-06
516,0.7233893558,0.01,0.0007,1.96078442e-06,10.80302235,0.07814822373,5.075393627e-06
517,0.724789916,0.01,0.0007,1.96078428e-06,10.8006228,0.07813825111,5.075008862e-06
518,0.7261904762,0.01,0.0007,1.96078428e-06,10.79823022,0.0781283065,5.074625154e-06
519,0.7275910364,0.01,0.0007,1.96078428e-06,10.7958446,0.07811838986,5.074242503e-06
520,0.7289915967,0.01,0.0007,1.96078442e-06,10.79346594,0.07810850116,5.073860907e-06
521,0.7303921569,0.01,0.0007,1.96078428e-06,10.79109422,0.07809864038,5.073480367e-06
522,0.7317927171,0.01,0.0007,1.96078428e-06,10.78872943,0.07808880748,5.07310088e-06
523,0.7331932773,0.01,0.0007,1.96078428e-06,10.78637158,0.07807900244,5.072722446e-06
524,0.7345938375,0.01,0.0007,1.96078428e-06,10.78402064,0.07806922523,5.072345065e-06
525,0.7359943977,0.01,0.0007,1.96078442e-06,10.78167661,0.07805947583,5.071968735e-06
526,0.737394958,0.01,0.0007,1.96078428e-06,10.77933948,0.07804975421,5.071593456e-06
527,0.7387955182,0.01,0.0007,1.96078428e-06,10.77700925,0.07804006034,5.071219226e-06
528,0.7401960784,0.01,0.0007,1.96078428e-06,10.77468591,0.07803039421,5.070846046e-06
529,0.7415966386,0.01,0.0007,1.96078442e-06,10.77236945,0.07802075579,5.070473915e-06
530,0.7429971989,0.01,0.0007,1.96078428e-06,10.77005986,0.07801114507,5.070102831e-06
531,0.7443977591,0.01,0.0007,1.96078428e-06,10.76775714,0.07800156201,5.069732795e-06
532,0.7457983193,0.01,0.0007,1.96078428e-06,10.76546128,0.07799200661,5.069363805e-06
533,0.7471988795,0.01,0.0007,1.96078442e-06,10.76317227,0.07798247885,5.068995862e-06
534,0.7485994398,0.01,0.0007,1.96078428e-06,10.76089011,0.07797297871,5.068628965e-06
535,0.75,0.01,0.0007,1.96078428e-06,10.7586148,0.07796350618,5.068263113e-06
536,0.7514005602,0.01,0.0007,1.96078428e-06,10.75634633,0.07795406124,5.067898307e-06
537,0.7528011205,0.01,0.0007,1.96078442e-06,10.75408469,0.07794464388,5.067534545e-06
538,0.7542016807,0.01,0.0007,1.96078428e-06,10.75182988,0.0779352541,5.067171829e-06
539,0.7556022409,0.01,0.0007,1.96078428e-06,10.7495819,0.07792589189,5.066810157e-06
540,0.7570028011,0.01,0.0007,1.96078428e-06,10.74734075,0.07791655725,5.06644953e-06
541,0.7584033613,0.01,0.0007,1.96078442e-06,10.74510642,0.07790725016,5.066089948e-06
542,0.7598039216,0.01,0.0007,1.96078428e-06,10.7428789,0.07789797065,5.065731411e-06
543,0.7612044818,0.01,0.0007,1.96078428e-06,10.74065821,0.0778887187,5.065373919e-06
544,0.762605042,0.01,0.0007,1.96078428e-06,10.73844434,0.07787949434,5.065017474e-06
545,0.7640056023,0.01,0.0007,1.96078442e-06,10.73623729,0.07787029756,5.064662075e-06
546,0.7654061625,0.01,0.0007,1.96078428e-06,10.73403707,0.07786112838,5.064307723e-06
547,0.7668067227,0.01,0.0007,1.96078428e-06,10.73184366,0.07785198681,5.06395442e-06
548,0.7682072829,0.01,0.0007,1.96078428e-06,10.72965709,0.07784287288,5.063602165e-06
549,0.7696078431,0.01,0.0007,1.96078428e-06,10.72747734,0.07783378661,5.06325096e-06
550,0.7710084033,0.01,0.0007,1.96078442e-06,10.72530443,0.07782472802,5.062900806e-06
551,0.7724089636,0.01,0.0007,1.96078428e-06,10.72313837,0.07781569714,5.062551705e-06
552,0.7738095238,0.01,0.0007,1.96078428e-06,10.72097915,0.07780669402,5.062203658e-06
553,0.775210084,0.01,0.0007,1.96078428e-06,10.71882678,0.0777977187,5.061856666e-06
554,0.7766106442,0.01,0.0007,1.96078442e-06,10.71668128,0.0777887712,5.061510732e-06
555,0.7780112045,0.01,0.0007,1.96078428e-06,10.71454266,0.0777798516,5.061165858e-06
556,0.7794117647,0.01,0.0007,1.96078428e-06,10.71241092,0.07777095993,5.060822047e-06
557,0.7808123249,0.01,0.0007,1.96078428e-06,10.71028608,0.07776209626,5.060479299e-06
558,0.7822128851,0.01,0.0007,1.96078442e-06,10.70816815,0.07775326066,5.060137619e-06
559,0.7836134454,0.01,0.0007,1.96078428e-06,10.70605715,0.07774445321,5.059797009e-06
560,0.7850140056,0.01,0.0007,1.96078428e-06,10.7039531,0.07773567396,5.059457473e-06
561,0.7864145658,0.01,0.0007,1.96078428e-06,10.70185601,0.07772692303,5.059119013e-06
562,0.7878151261,0.01,0.0007,1.96078442e-06,10.69976591,0.07771820049,5.058781635e-06
563,0.7892156863,0.01,0.0007,1.96078428e-06,10.69768282,0.07770950645,5.058445341e-06
564,0.7906162465,0.01,0.0007,1.96078428e-06,10.69560675,0.07770084102,5.058110136e-06
565,0.7920168067,0.01,0.0007,1.96078428e-06,10.69353775,0.07769220432,5.057776026e-06
566,0.7934173669,0.01,0.0007,1.96078442e-06,10.69147584,0.07768359648,5.057443014e-06
567,0.7948179272,0.01,0.0007,1.96078428e-06,10.68942104,0.07767501762,5.057111108e-06
568,0.7962184874,0.01,0.0007,1.96078428e-06,10.6873734,0.07766646791,5.056780311e-06
569,0.7976190476,0.01,0.0007,1.96078428e-06,10.68533294,0.07765794749,5.056450631e-06
570,0.7990196078,0.01,0.0007,1.96078442e-06,10.68329971,0.07764945653,5.056122075e-06
571,0.8004201681,0.01,0.0007,1.96078428e-06,10.68127375,0.07764099521,5.055794649e-06
572,0.8018207283,0.01,0.0007,1.96078428e-06,10.6792551,0.07763256374,5.055468361e-06
573,0.8032212885,0.01,0.0007,1.96078428e-06,10.67724381,0.07762416229,5.055143219e-06
574,0.8046218487,0.01,0.0007,1.96078442e-06,10.67523993,0.07761579111,5.054819232e-06
575,0.806022409,0.01,0.0007,1.96078428e-06,10.67324351,0.07760745041,5.054496409e-06
576,0.8074229692,0.01,0.0007,1.96078428e-06,10.67125461,0.07759914045,5.054174759e-06
577,0.8088235294,0.01,0.0007,1.96078428e-06,10.66927329,0.07759086148,5.053854293e-06
578,0.8102240896,0.01,0.0007,1.96078428e-06,10.66729962,0.07758261379,5.053535022e-06
579,0.8116246499,0.01,0.0007,1.96078442e-06,10.66533366,0.07757439766,5.053216957e-06
580,0.8130252101,0.01,0.0007,1.96078428e-06,10.66337548,0.07756621341,5.052900111e-06
581,0.8144257703,0.01,0.0007,1.96078428e-06,10.66142518,0.07755806139,5.052584497e-06
582,0.8158263305,0.01,0.0007,1.96078428e-06,10.65948282,0.07754994193,5.052270128e-06
583,0.8172268907,0.01,0.0007,1.96078442e-06,10.6575485,0.07754185542,5.05195702e-06
584,0.818627451,0.01,0.0007,1.96078428e-06,10.6556223,0.07753380225,5.051645188e-06
585,0.8200280112,0.01,0.0007,1.96078428e-06,10.65370434,0.07752578285,5.051334648e-06
586,0.8214285714,0.01,0.0007,1.96078428e-06,10.65179471,0.07751779766,5.051025418e-06
587,0.8228291316,0.01,0.0007,1.96078442e-06,10.64989352,0.07750984716,5.050717517e-06
588,0.8242296919,0.01,0.0007,1.96078428e-06,10.6480009,0.07750193185,5.050410965e-06
589,0.8256302521,0.01,0.0007,1.96078428e-06,10.64611697,0.07749405225,5.050105781e-06
590,0.8270308123,0.01,0.0007,1.96078428e-06,10.64424185,0.07748620893,5.049801987e-06
591,0.8284313726,0.01,0.0007,1.96078442e-06,10.64237569,0.07747840246,5.049499607e-06
592,0.8298319328,0.01,0.0007,1.96078428e-06,10.64051863,0.07747063349,5.049198665e-06
593,0.831232493,0.01,0.0007,1.96078428e-06,10.63867084,0.07746290265,5.048899187e-06
594,0.8326330532,0.01,0.0007,1.96078428e-06,10.63683246,0.07745521066,5.0486012e-06
595,0.8340336135,0.01,0.0007,1.96078442e-06,10.63500368,0.07744755823,5.048304731e-06
596,0.8354341737,0.01,0.0007,1.96078428e-06,10.63318468,0.07743994615,5.048009813e-06
597,0.8368347339,0.01,0.0007,1.96078428e-06,10.63137566,0.07743237524,5.047716476e-06
598,0.8382352941,0.01,0.0007,1.96078428e-06,10.62957681,0.07742484635,5.047424754e-06
599,0.8396358543,0.01,0.0007,1.96078442e-06,10.62778835,0.0774173604,5.047134682e-06
600,0.8410364146,0.01,0.0007,1.96078428e-06,10.62601051,0.07740991834,5.046846299e-06
601,0.8424369748,0.01,0.0007,1.96078428e-06,10.62424353,0.07740252119,5.046559643e-06
602,0.843837535,0.01,0.0007,1.96078428e-06,10.62248766,0.07739517002,5.046274756e-06
603,0.8452380953,0.01,0.0007,1.96078442e-06,10.62074316,0.07738786596,5.045991683e-06
604,0.8466386555,0.01,0.0007,1.96078428e-06,10.61901033,0.07738061018,5.045710468e-06
605,0.8480392157,0.01,0.0007,1.96078428e-06,10.61728944,0.07737340394,5.045431161e-06
606,0.8494397759,0.01,0.0007,1.96078428e-06,10.61558083,0.07736624856,5.045153814e-06
607,0.8508403361,0.01,0.0007,1.96078428e-06,10.61388481,0.07735914542,5.04487848e-06
608,0.8522408963,0.01,0.0007,1.96078442e-06,10.61220173,0.07735209599,5.044605216e-06
609,0.8536414566,0.01,0.0007,1.96078428e-06,10.61053196,0.07734510181,5.044334082e-06
610,0.8550420168,0.01,0.0007,1.96078428e-06,10.60887588,0.07733816451,5.044065142e-06
611,0.856442577,0.01,0.0007,1.96078428e-06,10.6072339,0.07733128578,5.043798462e-06
612,0.8578431372,0.01,0.0007,1.96078442e-06,10.60560644,0.07732446744,5.043534112e-06
613,0.8592436975,0.01,0.0007,1.96078428e-06,10.60399396,0.07731771138,5.043272166e-06
614,0.8606442577,0.01,0.0007,1.96078428e-06,10.60239692,0.07731101959,5.043012701e-06
615,0.8620448179,0.01,0.0007,1.96078428e-06,10.60081583,0.07730439419,5.0427558e-06
616,0.8634453781,0.01,0.0007,1.96078442e-06,10.59925121,0.07729783738,5.042501549e-06
617,0.8648459384,0.01,0.0007,1.96078428e-06,10.59770362,0.0772913515,5.042250039e-06
618,0.8662464986,0.01,0.0007,1.96078428e-06,10.59617364,0.07728493902,5.042001365e-06
619,0.8676470588,0.01,0.0007,1.96078428e-06,10.59466188,0.07727860251,5.041755628e-06
620,0.8690476191,0.01,0.0007,1.96078442e-06,10.59316899,0.07727234471,5.041512934e-06
621,0.8704481793,0.01,0.0007,1.96078428e-06,10.59169565,0.07726616849,5.041273395e-06
622,0.8718487395,0.01,0.0007,1.96078428e-06,10.59024259,0.07726007687,5.041037128e-06
