cellI,inCellI,cellCenter,surfNorm,surfNormIn,bodyOut,bodyIn,yOrtho,sigma,order,intPoints,intCells
5742,4965,(0.3945109395 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3945109395 0.01 0.00065) (0.3945109395 0.01155827869 0.00065) (0.3945109395 0.01285483606 0.00065)),2(6519 7296)
5743,4966,(0.3958108108 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3958108108 0.01 0.00065) (0.3958108108 0.01155827869 0.00065) (0.3958108108 0.01285483606 0.00065)),2(6520 7297)
5744,4967,(0.3971106821 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3971106821 0.01 0.00065) (0.3971106821 0.01155827869 0.00065) (0.3971106821 0.01285483606 0.00065)),2(6521 7298)
5745,4968,(0.3984105534 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3984105534 0.01 0.00065) (0.3984105534 0.01155827869 0.00065) (0.3984105534 0.01285483607 0.00065)),2(6522 7299)
5746,4969,(0.3997104248 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.3997104248 0.01 0.00065) (0.3997104248 0.01155827869 0.00065) (0.3997104248 0.01285483606 0.00065)),2(6523 7300)
5747,4970,(0.4010102961 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4010102961 0.01 0.00065) (0.4010102961 0.01155827869 0.00065) (0.4010102961 0.01285483606 0.00065)),2(6524 7301)
5748,4971,(0.4023101673 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4023101673 0.01 0.00065) (0.4023101673 0.01155827869 0.00065) (0.4023101673 0.01285483606 0.00065)),2(6525 7302)
5749,4972,(0.4036100386 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4036100386 0.01 0.00065) (0.4036100386 0.01155827869 0.00065) (0.4036100386 0.01285483606 0.00065)),2(6526 7303)
5750,4973,(0.4049099099 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4049099099 0.01 0.00065) (0.4049099099 0.01155827869 0.00065) (0.4049099099 0.01285483607 0.00065)),2(6527 7304)
5751,4974,(0.4062097812 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4062097812 0.01 0.00065) (0.4062097812 0.01155827869 0.00065) (0.4062097812 0.01285483606 0.00065)),2(6528 7305)
5752,4975,(0.4075096525 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4075096525 0.01 0.00065) (0.4075096525 0.01155827869 0.00065) (0.4075096525 0.01285483606 0.00065)),2(6529 7306)
5753,4976,(0.4088095238 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4088095238 0.01 0.00065) (0.4088095238 0.01155827869 0.00065) (0.4088095238 0.01285483606 0.00065)),2(6530 7307)
5754,4977,(0.4101093951 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4101093951 0.01 0.00065) (0.4101093951 0.01155827869 0.00065) (0.4101093951 0.01285483606 0.00065)),2(6531 7308)
5755,4978,(0.4114092664 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4114092664 0.01 0.00065) (0.4114092664 0.01155827869 0.00065) (0.4114092664 0.01285483606 0.00065)),2(6532 7309)
5756,4979,(0.4127091377 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4127091377 0.01 0.00065) (0.4127091377 0.01155827869 0.00065) (0.4127091377 0.01285483606 0.00065)),2(6533 7310)
5757,4980,(0.414009009 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.414009009 0.01 0.00065) (0.414009009 0.01155827869 0.00065) (0.414009009 0.01285483606 0.00065)),2(6534 7311)
5758,4981,(0.4153088803 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4153088803 0.01 0.00065) (0.4153088803 0.01155827869 0.00065) (0.4153088803 0.01285483606 0.00065)),2(6535 7312)
5759,4982,(0.4166087516 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4166087516 0.01 0.00065) (0.4166087516 0.01155827869 0.00065) (0.4166087516 0.01285483606 0.00065)),2(6536 7313)
5760,4983,(0.417908623 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.417908623 0.01 0.00065) (0.417908623 0.01155827869 0.00065) (0.417908623 0.01285483606 0.00065)),2(6537 7314)
5761,4984,(0.4192084943 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4192084943 0.01 0.00065) (0.4192084943 0.01155827869 0.00065) (0.4192084943 0.01285483607 0.00065)),2(6538 7315)
5762,4985,(0.4205083655 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4205083655 0.01 0.00065) (0.4205083655 0.01155827869 0.00065) (0.4205083655 0.01285483606 0.00065)),2(6539 7316)
5763,4986,(0.4218082368 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4218082368 0.01 0.00065) (0.4218082368 0.01155827869 0.00065) (0.4218082368 0.01285483606 0.00065)),2(6540 7317)
5764,4987,(0.4231081081 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4231081081 0.01 0.00065) (0.4231081081 0.01155827869 0.00065) (0.4231081081 0.01285483606 0.00065)),2(6541 7318)
5765,4988,(0.4244079794 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4244079794 0.01 0.00065) (0.4244079794 0.01155827869 0.00065) (0.4244079794 0.01285483606 0.00065)),2(6542 7319)
5766,4989,(0.4257078508 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4257078508 0.01 0.00065) (0.4257078508 0.01155827869 0.00065) (0.4257078508 0.01285483607 0.00065)),2(6543 7320)
5767,4990,(0.4270077221 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4270077221 0.01 0.00065) (0.4270077221 0.01155827869 0.00065) (0.4270077221 0.01285483606 0.00065)),2(6544 7321)
5768,4991,(0.4283075934 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4283075934 0.01 0.00065) (0.4283075934 0.01155827869 0.00065) (0.4283075934 0.01285483607 0.00065)),2(6545 7322)
5769,4992,(0.4296074646 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4296074646 0.01 0.00065) (0.4296074646 0.01155827869 0.00065) (0.4296074646 0.01285483607 0.00065)),2(6546 7323)
5770,4993,(0.4309073359 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4309073359 0.01 0.00065) (0.4309073359 0.01155827869 0.00065) (0.4309073359 0.01285483606 0.00065)),2(6547 7324)
5771,4994,(0.4322072073 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4322072073 0.01 0.00065) (0.4322072073 0.01155827869 0.00065) (0.4322072073 0.01285483606 0.00065)),2(6548 7325)
5772,4995,(0.4335070785 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4335070785 0.01 0.00065) (0.4335070785 0.01155827869 0.00065) (0.4335070785 0.01285483607 0.00065)),2(6549 7326)
5773,4996,(0.4348069498 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4348069498 0.01 0.00065) (0.4348069498 0.01155827869 0.00065) (0.4348069498 0.01285483606 0.00065)),2(6550 7327)
5774,4997,(0.4361068211 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4361068211 0.01 0.00065) (0.4361068211 0.01155827869 0.00065) (0.4361068211 0.01285483607 0.00065)),2(6551 7328)
5775,4998,(0.4374066925 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4374066925 0.01 0.00065) (0.4374066925 0.01155827869 0.00065) (0.4374066925 0.01285483607 0.00065)),2(6552 7329)
5776,4999,(0.4387065637 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4387065637 0.01 0.00065) (0.4387065637 0.01155827869 0.00065) (0.4387065637 0.01285483607 0.00065)),2(6553 7330)
5777,5000,(0.4400064351 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4400064351 0.01 0.00065) (0.4400064351 0.01155827869 0.00065) (0.4400064351 0.01285483606 0.00065)),2(6554 7331)
5778,5001,(0.4413063064 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4413063064 0.01 0.00065) (0.4413063064 0.01155827869 0.00065) (0.4413063064 0.01285483607 0.00065)),2(6555 7332)
5779,5002,(0.4426061776 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4426061776 0.01 0.00065) (0.4426061776 0.01155827869 0.00065) (0.4426061776 0.01285483607 0.00065)),2(6556 7333)
5780,5003,(0.443906049 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.443906049 0.01 0.00065) (0.443906049 0.01155827869 0.00065) (0.443906049 0.01285483607 0.00065)),2(6557 7334)
5781,5004,(0.4452059202 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4452059202 0.01 0.00065) (0.4452059202 0.01155827869 0.00065) (0.4452059202 0.01285483606 0.00065)),2(6558 7335)
5782,5005,(0.4465057915 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4465057915 0.01 0.00065) (0.4465057915 0.01155827869 0.00065) (0.4465057915 0.01285483607 0.00065)),2(6559 7336)
5783,5006,(0.4478056629 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4478056629 0.01 0.00065) (0.4478056629 0.01155827869 0.00065) (0.4478056629 0.01285483606 0.00065)),2(6560 7337)
5784,5007,(0.4491055341 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4491055341 0.01 0.00065) (0.4491055341 0.01155827869 0.00065) (0.4491055341 0.01285483606 0.00065)),2(6561 7338)
5785,5008,(0.4504054055 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4504054055 0.01 0.00065) (0.4504054055 0.01155827869 0.00065) (0.4504054055 0.01285483606 0.00065)),2(6562 7339)
5786,5009,(0.4517052767 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4517052767 0.01 0.00065) (0.4517052767 0.01155827869 0.00065) (0.4517052767 0.01285483607 0.00065)),2(6563 7340)
5787,5010,(0.453005148 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.453005148 0.01 0.00065) (0.453005148 0.01155827869 0.00065) (0.453005148 0.01285483607 0.00065)),2(6564 7341)
5788,5011,(0.4543050194 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4543050194 0.01 0.00065) (0.4543050194 0.01155827869 0.00065) (0.4543050194 0.01285483607 0.00065)),2(6565 7342)
5789,5012,(0.4556048906 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4556048906 0.01 0.00065) (0.4556048906 0.01155827869 0.00065) (0.4556048906 0.01285483607 0.00065)),2(6566 7343)
5790,5013,(0.456904762 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.456904762 0.01 0.00065) (0.456904762 0.01155827869 0.00065) (0.456904762 0.01285483606 0.00065)),2(6567 7344)
5791,5014,(0.4582046332 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4582046332 0.01 0.00065) (0.4582046332 0.01155827869 0.00065) (0.4582046332 0.01285483606 0.00065)),2(6568 7345)
5792,5015,(0.4595045046 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4595045046 0.01 0.00065) (0.4595045046 0.01155827869 0.00065) (0.4595045046 0.01285483607 0.00065)),2(6569 7346)
5793,5016,(0.4608043758 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4608043758 0.01 0.00065) (0.4608043758 0.01155827869 0.00065) (0.4608043758 0.01285483607 0.00065)),2(6570 7347)
5794,5017,(0.4621042471 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4621042471 0.01 0.00065) (0.4621042471 0.01155827869 0.00065) (0.4621042471 0.01285483606 0.00065)),2(6571 7348)
5795,5018,(0.4634041185 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4634041185 0.01 0.00065) (0.4634041185 0.01155827869 0.00065) (0.4634041185 0.01285483606 0.00065)),2(6572 7349)
5796,5019,(0.4647039897 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4647039897 0.01 0.00065) (0.4647039897 0.01155827869 0.00065) (0.4647039897 0.01285483607 0.00065)),2(6573 7350)
5797,5020,(0.4660038611 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4660038611 0.01 0.00065) (0.4660038611 0.01155827869 0.00065) (0.4660038611 0.01285483607 0.00065)),2(6574 7351)
5798,5021,(0.4673037324 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4673037324 0.01 0.00065) (0.4673037324 0.01155827869 0.00065) (0.4673037324 0.01285483607 0.00065)),2(6575 7352)
5799,5022,(0.4686036036 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4686036036 0.01 0.00065) (0.4686036036 0.01155827869 0.00065) (0.4686036036 0.01285483607 0.00065)),2(6576 7353)
5800,5023,(0.469903475 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.469903475 0.01 0.00065) (0.469903475 0.01155827869 0.00065) (0.469903475 0.01285483606 0.00065)),2(6577 7354)
5801,5024,(0.4712033462 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4712033462 0.01 0.00065) (0.4712033462 0.01155827869 0.00065) (0.4712033462 0.01285483607 0.00065)),2(6578 7355)
5802,5025,(0.4725032175 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4725032175 0.01 0.00065) (0.4725032175 0.01155827869 0.00065) (0.4725032175 0.01285483606 0.00065)),2(6579 7356)
5803,5026,(0.4738030888 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4738030888 0.01 0.00065) (0.4738030888 0.01155827869 0.00065) (0.4738030888 0.01285483606 0.00065)),2(6580 7357)
5804,5027,(0.4751029601 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4751029601 0.01 0.00065) (0.4751029601 0.01155827869 0.00065) (0.4751029601 0.01285483606 0.00065)),2(6581 7358)
5805,5028,(0.4764028315 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4764028315 0.01 0.00065) (0.4764028315 0.01155827869 0.00065) (0.4764028315 0.01285483607 0.00065)),2(6582 7359)
5806,5029,(0.4777027027 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4777027027 0.01 0.00065) (0.4777027027 0.01155827869 0.00065) (0.4777027027 0.01285483606 0.00065)),2(6583 7360)
5807,5030,(0.4790025741 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4790025741 0.01 0.00065) (0.4790025741 0.01155827869 0.00065) (0.4790025741 0.01285483607 0.00065)),2(6584 7361)
5808,5031,(0.4803024453 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4803024453 0.01 0.00065) (0.4803024453 0.01155827869 0.00065) (0.4803024453 0.01285483607 0.00065)),2(6585 7362)
5809,5032,(0.4816023166 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4816023166 0.01 0.00065) (0.4816023166 0.01155827869 0.00065) (0.4816023166 0.01285483606 0.00065)),2(6586 7363)
5810,5033,(0.482902188 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.482902188 0.01 0.00065) (0.482902188 0.01155827869 0.00065) (0.482902188 0.01285483607 0.00065)),2(6587 7364)
5811,5034,(0.4842020592 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4842020592 0.01 0.00065) (0.4842020592 0.01155827869 0.00065) (0.4842020592 0.01285483606 0.00065)),2(6588 7365)
5812,5035,(0.4855019306 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4855019306 0.01 0.00065) (0.4855019306 0.01155827869 0.00065) (0.4855019306 0.01285483606 0.00065)),2(6589 7366)
5813,5036,(0.4868018018 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4868018018 0.01 0.00065) (0.4868018018 0.01155827869 0.00065) (0.4868018018 0.01285483607 0.00065)),2(6590 7367)
5814,5037,(0.4881016732 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4881016732 0.01 0.00065) (0.4881016732 0.01155827869 0.00065) (0.4881016732 0.01285483606 0.00065)),2(6591 7368)
5815,5038,(0.4894015445 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4894015445 0.01 0.00065) (0.4894015445 0.01155827869 0.00065) (0.4894015445 0.01285483606 0.00065)),2(6592 7369)
5816,5039,(0.4907014157 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4907014157 0.01 0.00065) (0.4907014157 0.01155827869 0.00065) (0.4907014157 0.01285483606 0.00065)),2(6593 7370)
5817,5040,(0.492001287 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.492001287 0.01 0.00065) (0.492001287 0.01155827869 0.00065) (0.492001287 0.01285483606 0.00065)),2(6594 7371)
5818,5041,(0.4933011584 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4933011584 0.01 0.00065) (0.4933011584 0.01155827869 0.00065) (0.4933011584 0.01285483607 0.00065)),2(6595 7372)
5819,5042,(0.4946010297 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4946010297 0.01 0.00065) (0.4946010297 0.01155827869 0.00065) (0.4946010297 0.01285483606 0.00065)),2(6596 7373)
5820,5043,(0.4959009009 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4959009009 0.01 0.00065) (0.4959009009 0.01155827869 0.00065) (0.4959009009 0.01285483606 0.00065)),2(6597 7374)
5821,5044,(0.4972007722 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4972007722 0.01 0.00065) (0.4972007722 0.01155827869 0.00065) (0.4972007722 0.01285483606 0.00065)),2(6598 7375)
5822,5045,(0.4985006436 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4985006436 0.01 0.00065) (0.4985006436 0.01155827869 0.00065) (0.4985006436 0.01285483606 0.00065)),2(6599 7376)
5823,5046,(0.4998005148 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.4998005148 0.01 0.00065) (0.4998005148 0.01155827869 0.00065) (0.4998005148 0.01285483606 0.00065)),2(6600 7377)
5824,5047,(0.5011003861 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5011003861 0.01 0.00065) (0.5011003861 0.01155827869 0.00065) (0.5011003861 0.01285483606 0.00065)),2(6601 7378)
5825,5048,(0.5024002574 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5024002574 0.01 0.00065) (0.5024002574 0.01155827869 0.00065) (0.5024002574 0.01285483606 0.00065)),2(6602 7379)
5826,5049,(0.5037001287 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5037001287 0.01 0.00065) (0.5037001287 0.01155827869 0.00065) (0.5037001287 0.01285483606 0.00065)),2(6603 7380)
5827,5050,(0.505 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482956,1,0.0004464759811,0.000228125,2,3((0.505 0.01 0.00065) (0.505 0.01155827869 0.00065) (0.505 0.01285483606 0.00065)),2(6604 7381)
5828,5051,(0.5062998713 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5062998713 0.01 0.00065) (0.5062998713 0.01155827869 0.00065) (0.5062998713 0.01285483606 0.00065)),2(6605 7382)
5829,5052,(0.5075997425 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5075997425 0.01 0.00065) (0.5075997425 0.01155827869 0.00065) (0.5075997425 0.01285483606 0.00065)),2(6606 7383)
5830,5053,(0.5088996138 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5088996138 0.01 0.00065) (0.5088996138 0.01155827869 0.00065) (0.5088996138 0.01285483606 0.00065)),2(6607 7384)
5831,5054,(0.5101994851 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5101994851 0.01 0.00065) (0.5101994851 0.01155827869 0.00065) (0.5101994851 0.01285483606 0.00065)),2(6608 7385)
5832,5055,(0.5114993564 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5114993564 0.01 0.00065) (0.5114993564 0.01155827869 0.00065) (0.5114993564 0.01285483607 0.00065)),2(6609 7386)
5833,5056,(0.5127992277 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5127992277 0.01 0.00065) (0.5127992277 0.01155827869 0.00065) (0.5127992277 0.01285483606 0.00065)),2(6610 7387)
5834,5057,(0.514099099 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.514099099 0.01 0.00065) (0.514099099 0.01155827869 0.00065) (0.514099099 0.01285483606 0.00065)),2(6611 7388)
5835,5058,(0.5153989703 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5153989703 0.01 0.00065) (0.5153989703 0.01155827869 0.00065) (0.5153989703 0.01285483606 0.00065)),2(6612 7389)
5836,5059,(0.5166988417 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5166988417 0.01 0.00065) (0.5166988417 0.01155827869 0.00065) (0.5166988417 0.01285483607 0.00065)),2(6613 7390)
5837,5060,(0.5179987129 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5179987129 0.01 0.00065) (0.5179987129 0.01155827869 0.00065) (0.5179987129 0.01285483607 0.00065)),2(6614 7391)
5838,5061,(0.5192985842 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5192985842 0.01 0.00065) (0.5192985842 0.01155827869 0.00065) (0.5192985842 0.01285483606 0.00065)),2(6615 7392)
5839,5062,(0.5205984555 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5205984555 0.01 0.00065) (0.5205984555 0.01155827869 0.00065) (0.5205984555 0.01285483606 0.00065)),2(6616 7393)
5840,5063,(0.5218983268 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5218983268 0.01 0.00065) (0.5218983268 0.01155827869 0.00065) (0.5218983268 0.01285483606 0.00065)),2(6617 7394)
5841,5064,(0.5231981981 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5231981981 0.01 0.00065) (0.5231981981 0.01155827869 0.00065) (0.5231981981 0.01285483606 0.00065)),2(6618 7395)
5842,5065,(0.5244980695 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5244980695 0.01 0.00065) (0.5244980695 0.01155827869 0.00065) (0.5244980695 0.01285483607 0.00065)),2(6619 7396)
5843,5066,(0.5257979407 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5257979407 0.01 0.00065) (0.5257979407 0.01155827869 0.00065) (0.5257979407 0.01285483606 0.00065)),2(6620 7397)
5844,5067,(0.527097812 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.527097812 0.01 0.00065) (0.527097812 0.01155827869 0.00065) (0.527097812 0.01285483606 0.00065)),2(6621 7398)
5845,5068,(0.5283976833 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5283976833 0.01 0.00065) (0.5283976833 0.01155827869 0.00065) (0.5283976833 0.01285483606 0.00065)),2(6622 7399)
