cellI,cellCenter,surfNorm,body,sigma,order,intPoints,intCells
7569,(0.7493758044 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7493758044 0.01015325682 0.00065) (0.7493758044 0.01155827869 0.00065) (0.7493758044 0.01285483607 0.00065)),2(8346 9123)
7570,(0.7506756756 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7506756756 0.01015325682 0.00065) (0.7506756756 0.01155827869 0.00065) (0.7506756756 0.01285483606 0.00065)),2(8347 9124)
7571,(0.751975547 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.751975547 0.01015325682 0.00065) (0.751975547 0.01155827869 0.00065) (0.751975547 0.01285483606 0.00065)),2(8348 9125)
7572,(0.7532754182 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7532754182 0.01015325682 0.00065) (0.7532754182 0.01155827869 0.00065) (0.7532754182 0.01285483607 0.00065)),2(8349 9126)
7573,(0.7545752895 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7545752895 0.01015325682 0.00065) (0.7545752895 0.01155827869 0.00065) (0.7545752895 0.01285483607 0.00065)),2(8350 9127)
7574,(0.7558751609 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7558751609 0.01015325682 0.00065) (0.7558751609 0.01155827869 0.00065) (0.7558751609 0.01285483607 0.00065)),2(8351 9128)
7575,(0.7571750321 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7571750321 0.01015325682 0.00065) (0.7571750321 0.01155827869 0.00065) (0.7571750321 0.01285483606 0.00065)),2(8352 9129)
7576,(0.7584749035 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7584749035 0.01015325682 0.00065) (0.7584749035 0.01155827869 0.00065) (0.7584749035 0.01285483606 0.00065)),2(8353 9130)
7577,(0.7597747747 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7597747747 0.01015325682 0.00065) (0.7597747747 0.01155827869 0.00065) (0.7597747747 0.01285483607 0.00065)),2(8354 9131)
7578,(0.7610746461 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7610746461 0.01015325682 0.00065) (0.7610746461 0.01155827869 0.00065) (0.7610746461 0.01285483606 0.00065)),2(8355 9132)
7579,(0.7623745173 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7623745173 0.01015325682 0.00065) (0.7623745173 0.01155827869 0.00065) (0.7623745173 0.01285483606 0.00065)),2(8356 9133)
7580,(0.7636743886 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7636743886 0.01015325682 0.00065) (0.7636743886 0.01155827869 0.00065) (0.7636743886 0.01285483606 0.00065)),2(8357 9134)
7581,(0.76497426 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.76497426 0.01015325682 0.00065) (0.76497426 0.01155827869 0.00065) (0.76497426 0.01285483606 0.00065)),2(8358 9135)
7582,(0.7662741313 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7662741313 0.01015325682 0.00065) (0.7662741313 0.01155827869 0.00065) (0.7662741313 0.01285483607 0.00065)),2(8359 9136)
7583,(0.7675740025 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7675740025 0.01015325682 0.00065) (0.7675740025 0.01155827869 0.00065) (0.7675740025 0.01285483606 0.00065)),2(8360 9137)
7584,(0.7688738738 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7688738738 0.01015325682 0.00065) (0.7688738738 0.01155827869 0.00065) (0.7688738738 0.01285483607 0.00065)),2(8361 9138)
7585,(0.7701737452 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7701737452 0.01015325682 0.00065) (0.7701737452 0.01155827869 0.00065) (0.7701737452 0.01285483607 0.00065)),2(8362 9139)
7586,(0.7714736165 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7714736165 0.01015325682 0.00065) (0.7714736165 0.01155827869 0.00065) (0.7714736165 0.01285483606 0.00065)),2(8363 9140)
7587,(0.7727734877 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7727734877 0.01015325682 0.00065) (0.7727734877 0.01155827869 0.00065) (0.7727734877 0.01285483606 0.00065)),2(8364 9141)
7588,(0.774073359 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.774073359 0.01015325682 0.00065) (0.774073359 0.01155827869 0.00065) (0.774073359 0.01285483606 0.00065)),2(8365 9142)
7589,(0.7753732304 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7753732304 0.01015325682 0.00065) (0.7753732304 0.01155827869 0.00065) (0.7753732304 0.01285483607 0.00065)),2(8366 9143)
7590,(0.7766731016 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7766731016 0.01015325682 0.00065) (0.7766731016 0.01155827869 0.00065) (0.7766731016 0.01285483606 0.00065)),2(8367 9144)
7591,(0.777972973 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.777972973 0.01015325682 0.00065) (0.777972973 0.01155827869 0.00065) (0.777972973 0.01285483607 0.00065)),2(8368 9145)
7592,(0.7792728442 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7792728442 0.01015325682 0.00065) (0.7792728442 0.01155827869 0.00065) (0.7792728442 0.01285483606 0.00065)),2(8369 9146)
7593,(0.7805727155 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7805727155 0.01015325682 0.00065) (0.7805727155 0.01155827869 0.00065) (0.7805727155 0.01285483607 0.00065)),2(8370 9147)
7594,(0.7818725869 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7818725869 0.01015325682 0.00065) (0.7818725869 0.01155827869 0.00065) (0.7818725869 0.01285483607 0.00065)),2(8371 9148)
7595,(0.7831724582 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7831724582 0.01015325682 0.00065) (0.7831724582 0.01155827869 0.00065) (0.7831724582 0.01285483606 0.00065)),2(8372 9149)
7596,(0.7844723295 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7844723295 0.01015325682 0.00065) (0.7844723295 0.01155827869 0.00065) (0.7844723295 0.01285483607 0.00065)),2(8373 9150)
7597,(0.7857722007 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7857722007 0.01015325682 0.00065) (0.7857722007 0.01155827869 0.00065) (0.7857722007 0.01285483606 0.00065)),2(8374 9151)
7598,(0.787072072 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.787072072 0.01015325682 0.00065) (0.787072072 0.01155827869 0.00065) (0.787072072 0.01285483606 0.00065)),2(8375 9152)
7599,(0.7883719434 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7883719434 0.01015325682 0.00065) (0.7883719434 0.01155827869 0.00065) (0.7883719434 0.01285483607 0.00065)),2(8376 9153)
7600,(0.7896718146 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7896718146 0.01015325682 0.00065) (0.7896718146 0.01155827869 0.00065) (0.7896718146 0.01285483607 0.00065)),2(8377 9154)
7601,(0.790971686 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.790971686 0.01015325682 0.00065) (0.790971686 0.01155827869 0.00065) (0.790971686 0.01285483607 0.00065)),2(8378 9155)
7602,(0.7922715572 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7922715572 0.01015325682 0.00065) (0.7922715572 0.01155827869 0.00065) (0.7922715572 0.01285483606 0.00065)),2(8379 9156)
7603,(0.7935714285 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7935714285 0.01015325682 0.00065) (0.7935714285 0.01155827869 0.00065) (0.7935714285 0.01285483606 0.00065)),2(8380 9157)
7604,(0.7948712999 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7948712999 0.01015325682 0.00065) (0.7948712999 0.01155827869 0.00065) (0.7948712999 0.01285483606 0.00065)),2(8381 9158)
7605,(0.7961711711 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7961711711 0.01015325682 0.00065) (0.7961711711 0.01155827869 0.00065) (0.7961711711 0.01285483606 0.00065)),2(8382 9159)
7606,(0.7974710425 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7974710425 0.01015325682 0.00065) (0.7974710425 0.01155827869 0.00065) (0.7974710425 0.01285483607 0.00065)),2(8383 9160)
7607,(0.7987709137 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7987709137 0.01015325682 0.00065) (0.7987709137 0.01155827869 0.00065) (0.7987709137 0.01285483607 0.00065)),2(8384 9161)
7608,(0.800070785 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.800070785 0.01015325682 0.00065) (0.800070785 0.01155827869 0.00065) (0.800070785 0.01285483606 0.00065)),2(8385 9162)
7609,(0.8013706563 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8013706563 0.01015325682 0.00065) (0.8013706563 0.01155827869 0.00065) (0.8013706563 0.01285483607 0.00065)),2(8386 9163)
7610,(0.8026705276 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8026705276 0.01015325682 0.00065) (0.8026705276 0.01155827869 0.00065) (0.8026705276 0.01285483606 0.00065)),2(8387 9164)
7611,(0.8039703989 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8039703989 0.01015325682 0.00065) (0.8039703989 0.01155827869 0.00065) (0.8039703989 0.01285483607 0.00065)),2(8388 9165)
7612,(0.8052702702 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8052702702 0.01015325682 0.00065) (0.8052702702 0.01155827869 0.00065) (0.8052702702 0.01285483606 0.00065)),2(8389 9166)
7613,(0.8065701415 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8065701415 0.01015325682 0.00065) (0.8065701415 0.01155827869 0.00065) (0.8065701415 0.01285483606 0.00065)),2(8390 9167)
7614,(0.8078700128 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8078700128 0.01015325682 0.00065) (0.8078700128 0.01155827869 0.00065) (0.8078700128 0.01285483607 0.00065)),2(8391 9168)
7615,(0.8091698841 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8091698841 0.01015325682 0.00065) (0.8091698841 0.01155827869 0.00065) (0.8091698841 0.01285483606 0.00065)),2(8392 9169)
7616,(0.8104697555 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8104697555 0.01015325682 0.00065) (0.8104697555 0.01155827869 0.00065) (0.8104697555 0.01285483607 0.00065)),2(8393 9170)
7617,(0.8117696268 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8117696268 0.01015325682 0.00065) (0.8117696268 0.01155827869 0.00065) (0.8117696268 0.01285483606 0.00065)),2(8394 9171)
7618,(0.8130694981 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8130694981 0.01015325682 0.00065) (0.8130694981 0.01155827869 0.00065) (0.8130694981 0.01285483606 0.00065)),2(8395 9172)
7619,(0.8143693694 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8143693694 0.01015325682 0.00065) (0.8143693694 0.01155827869 0.00065) (0.8143693694 0.01285483607 0.00065)),2(8396 9173)
7620,(0.8156692406 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8156692406 0.01015325682 0.00065) (0.8156692406 0.01155827869 0.00065) (0.8156692406 0.01285483607 0.00065)),2(8397 9174)
7621,(0.8169691119 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8169691119 0.01015325682 0.00065) (0.8169691119 0.01155827869 0.00065) (0.8169691119 0.01285483607 0.00065)),2(8398 9175)
7622,(0.8182689832 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8182689832 0.01015325682 0.00065) (0.8182689832 0.01155827869 0.00065) (0.8182689832 0.01285483606 0.00065)),2(8399 9176)
7623,(0.8195688545 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8195688545 0.01015325682 0.00065) (0.8195688545 0.01155827869 0.00065) (0.8195688545 0.01285483606 0.00065)),2(8400 9177)
7624,(0.8208687258 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8208687258 0.01015325682 0.00065) (0.8208687258 0.01155827869 0.00065) (0.8208687258 0.01285483607 0.00065)),2(8401 9178)
7625,(0.8221685971 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8221685971 0.01015325682 0.00065) (0.8221685971 0.01155827869 0.00065) (0.8221685971 0.01285483606 0.00065)),2(8402 9179)
7626,(0.8234684684 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8234684684 0.01015325682 0.00065) (0.8234684684 0.01155827869 0.00065) (0.8234684684 0.01285483607 0.00065)),2(8403 9180)
7627,(0.8247683398 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8247683398 0.01015325682 0.00065) (0.8247683398 0.01155827869 0.00065) (0.8247683398 0.01285483606 0.00065)),2(8404 9181)
7628,(0.826068211 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.826068211 0.01015325682 0.00065) (0.826068211 0.01155827869 0.00065) (0.826068211 0.01285483606 0.00065)),2(8405 9182)
7629,(0.8273680824 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8273680824 0.01015325682 0.00065) (0.8273680824 0.01155827869 0.00065) (0.8273680824 0.01285483607 0.00065)),2(8406 9183)
7630,(0.8286679537 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8286679537 0.01015325682 0.00065) (0.8286679537 0.01155827869 0.00065) (0.8286679537 0.01285483607 0.00065)),2(8407 9184)
7631,(0.829967825 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.829967825 0.01015325682 0.00065) (0.829967825 0.01155827869 0.00065) (0.829967825 0.01285483607 0.00065)),2(8408 9185)
7632,(0.8312676962 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8312676962 0.01015325682 0.00065) (0.8312676962 0.01155827869 0.00065) (0.8312676962 0.01285483606 0.00065)),2(8409 9186)
7633,(0.8325675675 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8325675675 0.01015325682 0.00065) (0.8325675675 0.01155827869 0.00065) (0.8325675675 0.01285483606 0.00065)),2(8410 9187)
7634,(0.8338674389 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8338674389 0.01015325682 0.00065) (0.8338674389 0.01155827869 0.00065) (0.8338674389 0.01285483607 0.00065)),2(8411 9188)
7635,(0.8351673102 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8351673102 0.01015325682 0.00065) (0.8351673102 0.01155827869 0.00065) (0.8351673102 0.01285483607 0.00065)),2(8412 9189)
7636,(0.8364671815 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8364671815 0.01015325682 0.00065) (0.8364671815 0.01155827869 0.00065) (0.8364671815 0.01285483607 0.00065)),2(8413 9190)
7637,(0.8377670527 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8377670527 0.01015325682 0.00065) (0.8377670527 0.01155827869 0.00065) (0.8377670527 0.01285483606 0.00065)),2(8414 9191)
7638,(0.8390669241 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8390669241 0.01015325682 0.00065) (0.8390669241 0.01155827869 0.00065) (0.8390669241 0.01285483606 0.00065)),2(8415 9192)
7639,(0.8403667954 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8403667954 0.01015325682 0.00065) (0.8403667954 0.01155827869 0.00065) (0.8403667954 0.01285483606 0.00065)),2(8416 9193)
7640,(0.8416666667 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8416666667 0.01015325682 0.00065) (0.8416666667 0.01155827869 0.00065) (0.8416666667 0.01285483607 0.00065)),2(8417 9194)
7641,(0.8429665379 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8429665379 0.01015325682 0.00065) (0.8429665379 0.01155827869 0.00065) (0.8429665379 0.01285483606 0.00065)),2(8418 9195)
7642,(0.8442664092 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8442664092 0.01015325682 0.00065) (0.8442664092 0.01155827869 0.00065) (0.8442664092 0.01285483606 0.00065)),2(8419 9196)
7643,(0.8455662805 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8455662805 0.01015325682 0.00065) (0.8455662805 0.01155827869 0.00065) (0.8455662805 0.01285483606 0.00065)),2(8420 9197)
7644,(0.8468661519 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8468661519 0.01015325682 0.00065) (0.8468661519 0.01155827869 0.00065) (0.8468661519 0.01285483607 0.00065)),2(8421 9198)
7645,(0.8481660232 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8481660232 0.01015325682 0.00065) (0.8481660232 0.01155827869 0.00065) (0.8481660232 0.01285483607 0.00065)),2(8422 9199)
7646,(0.8494658945 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8494658945 0.01015325682 0.00065) (0.8494658945 0.01155827869 0.00065) (0.8494658945 0.01285483606 0.00065)),2(8423 9200)
7647,(0.8507657657 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8507657657 0.01015325682 0.00065) (0.8507657657 0.01155827869 0.00065) (0.8507657657 0.01285483607 0.00065)),2(8424 9201)
7648,(0.852065637 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.852065637 0.01015325682 0.00065) (0.852065637 0.01155827869 0.00065) (0.852065637 0.01285483606 0.00065)),2(8425 9202)
7649,(0.8533655084 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8533655084 0.01015325682 0.00065) (0.8533655084 0.01155827869 0.00065) (0.8533655084 0.01285483607 0.00065)),2(8426 9203)
7650,(0.8546653797 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8546653797 0.01015325682 0.00065) (0.8546653797 0.01155827869 0.00065) (0.8546653797 0.01285483607 0.00065)),2(8427 9204)
7651,(0.8559652509 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8559652509 0.01015325682 0.00065) (0.8559652509 0.01155827869 0.00065) (0.8559652509 0.01285483606 0.00065)),2(8428 9205)
7652,(0.8572651223 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8572651223 0.01015325682 0.00065) (0.8572651223 0.01155827869 0.00065) (0.8572651223 0.01285483607 0.00065)),2(8429 9206)
7653,(0.8585649935 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8585649935 0.01015325682 0.00065) (0.8585649935 0.01155827869 0.00065) (0.8585649935 0.01285483606 0.00065)),2(8430 9207)
7654,(0.8598648649 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8598648649 0.01015325682 0.00065) (0.8598648649 0.01155827869 0.00065) (0.8598648649 0.01285483607 0.00065)),2(8431 9208)
7655,(0.8611647361 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8611647361 0.01015325682 0.00065) (0.8611647361 0.01155827869 0.00065) (0.8611647361 0.01285483607 0.00065)),2(8432 9209)
7656,(0.8624646075 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8624646075 0.01015325682 0.00065) (0.8624646075 0.01155827869 0.00065) (0.8624646075 0.01285483606 0.00065)),2(8433 9210)
7657,(0.8637644787 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8637644787 0.01015325682 0.00065) (0.8637644787 0.01155827869 0.00065) (0.8637644787 0.01285483607 0.00065)),2(8434 9211)
7658,(0.86506435 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.86506435 0.01015325682 0.00065) (0.86506435 0.01155827869 0.00065) (0.86506435 0.01285483606 0.00065)),2(8435 9212)
7659,(0.8663642214 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8663642214 0.01015325682 0.00065) (0.8663642214 0.01155827869 0.00065) (0.8663642214 0.01285483606 0.00065)),2(8436 9213)
7660,(0.8676640926 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8676640926 0.01015325682 0.00065) (0.8676640926 0.01155827869 0.00065) (0.8676640926 0.01285483607 0.00065)),2(8437 9214)
7661,(0.868963964 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.868963964 0.01015325682 0.00065) (0.868963964 0.01155827869 0.00065) (0.868963964 0.01285483606 0.00065)),2(8438 9215)
7662,(0.8702638353 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8702638353 0.01015325682 0.00065) (0.8702638353 0.01155827869 0.00065) (0.8702638353 0.01285483606 0.00065)),2(8439 9216)
7663,(0.8715637066 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8715637066 0.01015325682 0.00065) (0.8715637066 0.01155827869 0.00065) (0.8715637066 0.01285483606 0.00065)),2(8440 9217)
7664,(0.8728635779 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8728635779 0.01015325682 0.00065) (0.8728635779 0.01155827869 0.00065) (0.8728635779 0.01285483607 0.00065)),2(8441 9218)
7665,(0.8741634491 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8741634491 0.01015325682 0.00065) (0.8741634491 0.01155827869 0.00065) (0.8741634491 0.01285483607 0.00065)),2(8442 9219)
7666,(0.8754633205 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8754633205 0.01015325682 0.00065) (0.8754633205 0.01155827869 0.00065) (0.8754633205 0.01285483606 0.00065)),2(8443 9220)
7667,(0.8767631917 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8767631917 0.01015325682 0.00065) (0.8767631917 0.01155827869 0.00065) (0.8767631917 0.01285483606 0.00065)),2(8444 9221)
7668,(0.878063063 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.878063063 0.01015325682 0.00065) (0.878063063 0.01155827869 0.00065) (0.878063063 0.01285483606 0.00065)),2(8445 9222)
7669,(0.8793629344 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8793629344 0.01015325682 0.00065) (0.8793629344 0.01155827869 0.00065) (0.8793629344 0.01285483607 0.00065)),2(8446 9223)
7670,(0.8806628057 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8806628057 0.01015325682 0.00065) (0.8806628057 0.01155827869 0.00065) (0.8806628057 0.01285483607 0.00065)),2(8447 9224)
7671,(0.8819626769 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8819626769 0.01015325682 0.00065) (0.8819626769 0.01155827869 0.00065) (0.8819626769 0.01285483606 0.00065)),2(8448 9225)
7672,(0.8832625483 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8832625483 0.01015325682 0.00065) (0.8832625483 0.01155827869 0.00065) (0.8832625483 0.01285483607 0.00065)),2(8449 9226)
7673,(0.8845624195 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8845624195 0.01015325682 0.00065) (0.8845624195 0.01155827869 0.00065) (0.8845624195 0.01285483607 0.00065)),2(8450 9227)
7674,(0.8858622909 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8858622909 0.01015325682 0.00065) (0.8858622909 0.01155827869 0.00065) (0.8858622909 0.01285483606 0.00065)),2(8451 9228)
7675,(0.8871621621 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8871621621 0.01015325682 0.00065) (0.8871621621 0.01155827869 0.00065) (0.8871621621 0.01285483607 0.00065)),2(8452 9229)
7676,(0.8884620335 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8884620335 0.01015325682 0.00065) (0.8884620335 0.01155827869 0.00065) (0.8884620335 0.01285483606 0.00065)),2(8453 9230)
7677,(0.8897619047 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8897619047 0.01015325682 0.00065) (0.8897619047 0.01155827869 0.00065) (0.8897619047 0.01285483606 0.00065)),2(8454 9231)
7678,(0.891061776 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.891061776 0.01015325682 0.00065) (0.891061776 0.01155827869 0.00065) (0.891061776 0.01285483606 0.00065)),2(8455 9232)
7679,(0.8923616474 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8923616474 0.01015325682 0.00065) (0.8923616474 0.01155827869 0.00065) (0.8923616474 0.01285483607 0.00065)),2(8456 9233)
7680,(0.8936615187 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8936615187 0.01015325682 0.00065) (0.8936615187 0.01155827869 0.00065) (0.8936615187 0.01285483607 0.00065)),2(8457 9234)
7681,(0.8949613899 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8949613899 0.01015325682 0.00065) (0.8949613899 0.01155827869 0.00065) (0.8949613899 0.01285483607 0.00065)),2(8458 9235)
7682,(0.8962612612 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8962612612 0.01015325682 0.00065) (0.8962612612 0.01155827869 0.00065) (0.8962612612 0.01285483606 0.00065)),2(8459 9236)
7683,(0.8975611325 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8975611325 0.01015325682 0.00065) (0.8975611325 0.01155827869 0.00065) (0.8975611325 0.01285483606 0.00065)),2(8460 9237)
7684,(0.8988610039 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.8988610039 0.01015325682 0.00065) (0.8988610039 0.01155827869 0.00065) (0.8988610039 0.01285483607 0.00065)),2(8461 9238)
7685,(0.9001608752 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9001608752 0.01015325682 0.00065) (0.9001608752 0.01155827869 0.00065) (0.9001608752 0.01285483606 0.00065)),2(8462 9239)
